,size,price,date,product,release_date,color,release_price
181,270,"427,000원",21/05/10,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
182,270,"400,000원",21/05/17,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
183,265,"380,000원",21/05/28,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
184,270,"330,000원",21/06/07,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
185,265,"305,000원",21/06/07,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
186,250,"250,000원",21/06/09,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
187,265,"350,000원",21/06/13,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
188,275,"340,000원",21/06/21,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
189,265,"379,000원",21/07/03,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
190,270,"325,000원",21/07/10,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
191,285,"350,000원",21/07/19,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
192,285,"370,000원",21/07/20,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
193,260,"250,000원",21/07/28,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
194,270,"325,000원",21/08/01,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
195,275,"350,000원",21/08/21,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
196,270,"325,000원",21/09/02,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
197,255,"265,000원",21/10/12,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
198,290,"220,000원",21/10/30,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
199,260,"270,000원",21/11/05,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
200,255,"250,000원",21/11/14,Nike x Verdy SB Dunk Low Pro Wasted Youth (Regular Box),21/04/06,BLACK/UNIVERSITYRED-WHITE-BLACK,"$110(약130,700원)"
201,255,"200,000원",20/07/07,Nike SB Zoom Dunk Low Pro Binary Blue,17/07/02,BINARYBLUE/BINARYBLUE-HYDROGENBLUE,"$90(약106,800원)"
202,265,"200,000원",20/07/10,Nike SB Zoom Dunk Low Pro Binary Blue,17/07/02,BINARYBLUE/BINARYBLUE-HYDROGENBLUE,"$90(약106,800원)"
203,255,"240,000원",21/03/24,Nike SB Zoom Dunk Low Pro Binary Blue,17/07/02,BINARYBLUE/BINARYBLUE-HYDROGENBLUE,"$90(약106,800원)"
204,260,"260,000원",21/07/13,Nike SB Zoom Dunk Low Pro Binary Blue,17/07/02,BINARYBLUE/BINARYBLUE-HYDROGENBLUE,"$90(약106,800원)"
205,260,"215,000원",21/08/08,Nike SB Zoom Dunk Low Pro Binary Blue,17/07/02,BINARYBLUE/BINARYBLUE-HYDROGENBLUE,"$90(약106,800원)"
206,260,"215,000원",21/08/20,Nike SB Zoom Dunk Low Pro Binary Blue,17/07/02,BINARYBLUE/BINARYBLUE-HYDROGENBLUE,"$90(약106,800원)"
207,285,"230,000원",20/06/11,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
208,280,"150,000원",20/06/29,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
209,280,"290,000원",20/08/03,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
210,285,"290,000원",20/09/27,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
211,260,"330,000원",20/10/08,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
212,260,"300,000원",20/10/23,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
213,260,"300,000원",20/11/11,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
214,255,"250,000원",20/11/17,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
215,280,"300,000원",20/11/20,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
216,260,"240,000원",20/12/16,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
217,280,"230,000원",20/12/22,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
218,260,"240,000원",20/12/28,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
219,260,"250,000원",21/01/02,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
220,280,"239,000원",21/01/14,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
221,285,"220,000원",21/01/19,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
222,260,"300,000원",21/01/26,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
223,260,"320,000원",21/01/28,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
224,255,"275,000원",21/04/14,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
225,265,"229,000원",21/05/30,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
226,270,"359,000원",21/05/30,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
227,285,"490,000원",21/06/15,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
228,270,"240,000원",21/08/28,Nike SB Zoom Dunk Low Pro Skate Camo,17/12/29,MEDIUMOLIVE/BLACK-GUMLIGHTBROWN,"$90(약106,900원)"
229,270,"550,000원",20/03/24,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
230,270,"600,000원",20/04/09,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
231,290,"600,000원",20/10/02,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
232,290,"400,000원",20/12/07,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
233,285,"600,000원",20/12/13,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
234,285,"600,000원",21/02/05,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
235,280,"510,000원",21/03/14,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
236,265,"700,000원",21/03/19,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
237,265,"700,000원",21/04/25,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
238,290,"650,000원",21/05/27,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
239,290,"599,000원",21/09/29,Nike SB Dunk Low Raygun Tie-Dye White,19/12/28,WHITE/BLACK-ORANGEFLASH,"$100(약118,600원)"
240,270,"650,000원",21/10/15,Nike x Off-White Dunk Low The 50 - Lot 13,21/08/09,SAIL/NEUTRALGREY,"$180(약213,600원)"
241,275,"449,000원",21/11/12,Nike x Off-White Dunk Low The 50 - Lot 13,21/08/09,SAIL/NEUTRALGREY,"$180(약213,600원)"
242,280,"650,000원",21/11/29,Nike x Off-White Dunk Low The 50 - Lot 13,21/08/09,SAIL/NEUTRALGREY,"$180(약213,600원)"
243,280,"359,000원",21/03/23,Nike Dunk SB Low Gulf of Mexico,14/12/14,GLACIERICE/WHITE-LIGHTASHGREY,"$90(약106,800원)"
244,150,"105,000원",21/02/20,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
245,140,"104,000원",21/02/27,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
246,120,"75,000원",21/03/01,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
247,160,"123,000원",21/03/06,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
248,140,"105,000원",21/03/20,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
249,150,"120,000원",21/06/29,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
250,120,"75,000원",21/09/06,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
251,130,"120,000원",21/10/26,(TD) Nike Dunk Low UNLV,21/01/14,MEDIUMGREY/VARSITYRED/WHITE,"€54(약72,400원)"
252,240,"200,000원",21/06/24,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
253,280,"155,000원",21/07/05,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
254,280,"130,000원",21/07/17,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
255,265,"120,000원",21/07/25,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
256,270,"130,000원",21/07/26,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
257,265,"150,000원",21/08/03,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
258,270,"140,000원",21/08/03,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
259,265,"130,000원",21/08/08,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
260,280,"150,000원",21/08/15,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
261,230,"150,000원",21/08/19,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
262,280,"120,000원",21/09/15,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
263,240,"150,000원",21/09/17,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
264,270,"130,000원",21/09/19,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
265,270,"140,000원",21/10/23,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
266,280,"160,000원",21/11/14,(W) Nike Dunk Low Disrupt White Metallic Silver,-,WHITE/METALLICSILVER/WHITE,"$110(약130,500원)"
267,160,"121,000원",20/06/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
268,140,"105,000원",20/06/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
269,130,"139,000원",20/06/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
270,160,"120,000원",20/06/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
271,140,"140,000원",20/06/05,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
272,100,"80,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
273,160,"125,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
274,160,"124,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
275,160,"123,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
276,130,"120,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
277,150,"115,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
278,160,"110,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
279,140,"135,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
280,140,"140,000원",20/06/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
281,90,"88,000원",20/06/07,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
282,140,"130,000원",20/06/07,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
283,100,"90,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
284,90,"84,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
285,100,"89,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
286,130,"110,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
287,90,"83,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
288,90,"80,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
289,80,"80,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
290,140,"138,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
291,120,"90,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
292,130,"99,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
293,90,"79,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
294,100,"84,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
295,150,"114,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
296,140,"110,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
297,100,"85,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
298,80,"82,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
299,150,"120,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
300,150,"125,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
301,90,"80,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
302,90,"79,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
303,120,"113,000원",20/06/08,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
304,80,"79,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
305,130,"138,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
306,90,"79,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
307,150,"120,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
308,80,"80,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
309,140,"129,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
310,90,"74,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
311,140,"130,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
312,160,"140,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
313,80,"74,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
314,100,"74,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
315,140,"145,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
316,100,"73,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
317,160,"149,000원",20/06/09,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
318,80,"72,000원",20/06/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
319,100,"75,000원",20/06/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
320,160,"150,000원",20/06/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
321,150,"139,000원",20/06/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
322,140,"145,000원",20/06/10,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
323,100,"75,000원",20/06/11,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
324,100,"71,000원",20/06/11,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
325,160,"140,000원",20/06/11,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
326,100,"72,000원",20/06/12,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
327,80,"70,000원",20/06/12,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
328,120,"90,000원",20/06/13,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
329,150,"133,000원",20/06/13,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
330,100,"70,000원",20/06/13,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
331,150,"134,000원",20/06/14,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
332,100,"73,000원",20/06/14,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
333,120,"93,000원",20/06/14,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
334,80,"70,000원",20/06/14,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
335,140,"145,000원",20/06/14,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
336,150,"125,000원",20/06/15,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
337,140,"130,000원",20/06/16,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
338,80,"76,000원",20/06/16,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
339,90,"74,000원",20/06/16,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
340,130,"140,000원",20/06/16,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
341,140,"200,000원",20/06/17,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
342,80,"71,000원",20/06/19,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
343,80,"72,000원",20/06/20,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
344,150,"155,000원",20/06/20,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
345,90,"73,000원",20/06/21,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
346,100,"73,000원",20/06/22,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
347,80,"73,000원",20/06/23,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
348,80,"74,000원",20/06/24,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
349,160,"141,000원",20/06/25,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
350,150,"160,000원",20/06/28,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
351,100,"73,000원",20/07/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
352,100,"70,000원",20/07/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
353,80,"71,000원",20/07/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
354,90,"70,000원",20/07/01,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
355,100,"70,000원",20/07/02,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
356,100,"74,000원",20/07/04,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
357,90,"69,000원",20/07/06,(TD) Nike Dunk Low Brazil 2020,20/06/06,VARSITYMAIZE/PINEGREEN-WHITE,"69,000원"
